stop_id,feature_name
2565,Pavement at back door
2565,Schedule display
2565,Crosswalk near stop
2565,Curb ramp near stop
2565,Pavement at front door
2565,Lighting at stop
2565,Sidewalk at stop
2566,Pavement at back door
2566,Schedule display
2566,Schedule display
2566,Bench near stop
2566,Crosswalk near stop
2566,Curb ramp near stop
2566,Pavement at front door
2566,Lighting at stop
2566,Shelter
2566,Sidewalk at stop
2566,Garbage Can
2566,Telephone near stop
2567,Pavement at back door
2567,Schedule display
2567,Bench near stop
2567,Crosswalk near stop
2567,Curb ramp near stop
2567,Pavement at front door
2567,Lighting at stop
2567,Shelter
2567,Sidewalk at stop
2567,Telephone near stop
2568,Pavement at back door
2568,Schedule display
2568,Crosswalk near stop
2568,Curb ramp near stop
2568,Pavement at front door
2568,Sidewalk at stop
2568,Telephone near stop
2568,Traffic signal
2569,Schedule display
2569,Crosswalk near stop
2569,Lighting at stop
2569,Sidewalk at stop
2570,Pavement at back door
2570,Schedule display
2570,Crosswalk near stop
2570,Curb ramp near stop
2570,Pavement at front door
2570,Lighting at stop
2570,Sidewalk at stop
2571,Pavement at back door
2571,Schedule display
2571,Bench near stop
2571,Pavement at front door
2571,Lighting at stop
2571,Sidewalk at stop
2572,Schedule display
2572,Curb ramp near stop
2572,Pavement at front door
2572,Lighting at stop
2572,Sidewalk at stop
2573,Pavement at back door
2573,Schedule display
2573,Curb ramp near stop
2573,Pavement at front door
2573,Lighting at stop
2573,Sidewalk at stop
2574,Pavement at back door
2574,Schedule display
2574,Bench near stop
2574,Crosswalk near stop
2574,Pavement at front door
2574,Lighting at stop
2574,Sidewalk at stop
2574,Telephone near stop
2574,Traffic signal
2575,Pavement at back door
2575,Schedule display
2575,Bench near stop
2575,Curb ramp near stop
2575,Pavement at front door
2575,Lighting at stop
2575,Sidewalk at stop
2575,Garbage Can
2575,Traffic signal
2577,Schedule display
2577,Curb ramp near stop
2577,Lighting at stop
2577,Sidewalk at stop
2578,Schedule display
2578,Curb ramp near stop
2578,Lighting at stop
2578,Sidewalk at stop
2579,Schedule display
2579,Curb ramp near stop
2579,Lighting at stop
2579,Sidewalk at stop
2580,Pavement at back door
2580,Schedule display
2580,Bench near stop
2580,Crosswalk near stop
2580,Curb ramp near stop
2580,Pavement at front door
2580,Lighting at stop
2580,Shelter
2580,Sidewalk at stop
2580,Traffic signal
2582,Schedule display
2582,Curb ramp near stop
2582,Lighting at stop
2582,Sidewalk at stop
2583,Schedule display
2583,Curb ramp near stop
2583,Pavement at front door
2583,Lighting at stop
2583,Sidewalk at stop
2592,Pavement at back door
2592,Schedule display
2592,Schedule display
2592,Bench near stop
2592,Crosswalk near stop
2592,Curb ramp near stop
2592,Pavement at front door
2592,Lighting at stop
2592,Lighting at stop
2592,Shelter
2592,Sidewalk at stop
2592,Garbage Can
2592,Telephone near stop
2592,Traffic signal
2594,Pavement at back door
2594,Schedule display
2594,Bench near stop
2594,Curb ramp near stop
2594,Pavement at front door
2594,Lighting at stop
2594,Shelter
2594,Sidewalk at stop
2594,Garbage Can
2595,Pavement at back door
2595,Schedule display
2595,Schedule display
2595,Bench near stop
2595,Bench near stop
2595,Curb ramp near stop
2595,Pavement at front door
2595,Lighting at stop
2595,Lighting at stop
2595,Shelter
2595,Sidewalk at stop
2596,Pavement at back door
2596,Schedule display
2596,Bike rack at stop
2596,Bench near stop
2596,Curb ramp near stop
2596,Pavement at front door
2596,Lighting at stop
2596,Sidewalk at stop
2599,Pavement at back door
2599,Schedule display
2599,Bench near stop
2599,Bench near stop
2599,Crosswalk near stop
2599,Curb ramp near stop
2599,Pavement at front door
2599,Lighting at stop
2599,Protection from the weather
2599,Sidewalk at stop
2599,Garbage Can
2599,Garbage Can
2599,Telephone near stop
2599,Traffic signal
2602,Pavement at back door
2602,Schedule display
2602,Schedule display
2602,Bench near stop
2602,Curb ramp near stop
2602,Pavement at front door
2602,Lighting at stop
2602,Shelter
2602,Sidewalk at stop
2603,Pavement at back door
2603,Schedule display
2603,Bench near stop
2603,Bench near stop
2603,Crosswalk near stop
2603,Curb ramp near stop
2603,Pavement at front door
2603,Lighting at stop
2603,Shelter
2603,Sidewalk at stop
2603,Garbage Can
2603,Traffic signal
2604,Pavement at back door
2604,Schedule display
2604,Bench near stop
2604,Crosswalk near stop
2604,Curb ramp near stop
2604,Pavement at front door
2604,Lighting at stop
2604,Lighting at stop
2604,Shelter
2604,Sidewalk at stop
2604,Garbage Can
2604,Telephone near stop
2604,Traffic signal
2606,Pavement at back door
2606,Schedule display
2606,Bench near stop
2606,Curb ramp near stop
2606,Pavement at front door
2606,Lighting at stop
2606,Shelter
2606,Sidewalk at stop
2607,Pavement at back door
2607,Schedule display
2607,Crosswalk near stop
2607,Curb ramp near stop
2607,Pavement at front door
2607,Lighting at stop
2607,Protection from the weather
2607,Sidewalk at stop
2607,Traffic signal
2608,Pavement at back door
2608,Schedule display
2608,Bench near stop
2608,Curb ramp near stop
2608,Pavement at front door
2608,Lighting at stop
2608,Shelter
2608,Sidewalk at stop
2609,Pavement at back door
2609,Schedule display
2609,Schedule display
2609,Bench near stop
2609,Bench near stop
2609,Curb ramp near stop
2609,Pavement at front door
2609,Lighting at stop
2609,Lighting at stop
2609,Shelter
2609,Sidewalk at stop
2609,Garbage Can
2609,Telephone near stop
2613,Pavement at back door
2613,Schedule display
2613,Bench near stop
2613,Bench near stop
2613,Crosswalk near stop
2613,Curb ramp near stop
2613,Pavement at front door
2613,Lighting at stop
2613,Lighting at stop
2613,Shelter
2613,Sidewalk at stop
2613,Telephone near stop
2613,Traffic signal
2614,Pavement at back door
2614,Schedule display
2614,Bench near stop
2614,Crosswalk near stop
2614,Curb ramp near stop
2614,Pavement at front door
2614,Lighting at stop
2614,Lighting at stop
2614,Shelter
2614,Sidewalk at stop
2614,Telephone near stop
2614,Traffic signal
2615,Pavement at back door
2615,Schedule display
2615,Bench near stop
2615,Crosswalk near stop
2615,Curb ramp near stop
2615,Pavement at front door
2615,Lighting at stop
2615,Sidewalk at stop
2615,Telephone near stop
2615,Traffic signal
2616,Pavement at back door
2616,Schedule display
2616,Bench near stop
2616,Crosswalk near stop
2616,Curb ramp near stop
2616,Pavement at front door
2616,Lighting at stop
2616,Shelter
2616,Sidewalk at stop
2616,Telephone near stop
2616,Traffic signal
2620,Pavement at back door
2620,Schedule display
2620,Bench near stop
2620,Crosswalk near stop
2620,Curb ramp near stop
2620,Pavement at front door
2620,Shelter
2620,Sidewalk at stop
2620,Telephone near stop
2620,Traffic signal
2623,Pavement at back door
2623,Schedule display
2623,Bench near stop
2623,Crosswalk near stop
2623,Curb ramp near stop
2623,Pavement at front door
2623,Lighting at stop
2623,Shelter
2623,Sidewalk at stop
2623,Telephone near stop
2623,Traffic signal
2624,Pavement at back door
2624,Schedule display
2624,Crosswalk near stop
2624,Curb ramp near stop
2624,Pavement at front door
2624,Lighting at stop
2624,Protection from the weather
2624,Sidewalk at stop
2624,Telephone near stop
2624,Traffic signal
2625,Pavement at back door
2625,Schedule display
2625,Bench near stop
2625,Bench near stop
2625,Crosswalk near stop
2625,Curb ramp near stop
2625,Pavement at front door
2625,Lighting at stop
2625,Lighting at stop
2625,Shelter
2625,Sidewalk at stop
2625,Garbage Can
2625,Traffic signal
2626,Pavement at back door
2626,Schedule display
2626,Bench near stop
2626,Bench near stop
2626,Crosswalk near stop
2626,Curb ramp near stop
2626,Pavement at front door
2626,Lighting at stop
2626,Sidewalk at stop
2626,Telephone near stop
2626,Traffic signal
2630,Pavement at back door
2630,Schedule display
2630,Bench near stop
2630,Curb ramp near stop
2630,Pavement at front door
2630,Lighting at stop
2630,Sidewalk at stop
2632,Pavement at back door
2632,Schedule display
2632,Bench near stop
2632,Curb ramp near stop
2632,Pavement at front door
2632,Shelter
2632,Sidewalk at stop
2633,Pavement at back door
2633,Schedule display
2633,Bench near stop
2633,Curb ramp near stop
2633,Pavement at front door
2633,Lighting at stop
2633,Shelter
2633,Sidewalk at stop
2633,Telephone near stop
2635,Pavement at back door
2635,Schedule display
2635,Bench near stop
2635,Pavement at front door
2635,Lighting at stop
2635,Sidewalk at stop
2635,Garbage Can
2635,Telephone near stop
2641,Pavement at back door
2641,Schedule display
2641,Schedule display
2641,Schedule display
2641,Schedule display
2641,Bench near stop
2641,Bench near stop
2641,Bench near stop
2641,Curb ramp near stop
2641,Pavement at front door
2641,Lighting at stop
2641,Shelter
2641,Sidewalk at stop
2641,Garbage Can
2642,Pavement at back door
2642,Schedule display
2642,Curb ramp near stop
2642,Pavement at front door
2642,Lighting at stop
2642,Lighting at stop
2642,Sidewalk at stop
2643,Pavement at back door
2643,Schedule display
2643,Pavement at front door
2643,Lighting at stop
2643,Sidewalk at stop
2648,Pavement at back door
2648,Schedule display
2648,Bench near stop
2648,Pavement at front door
2648,Lighting at stop
2648,Sidewalk at stop
2648,Telephone near stop
2650,Schedule display
2650,Crosswalk near stop
2650,Curb ramp near stop
2650,Sidewalk at stop
2662,Schedule display
2662,Curb ramp near stop
2662,Lighting at stop
2662,Sidewalk at stop
2663,Schedule display
2663,Curb ramp near stop
2663,Lighting at stop
2663,Sidewalk at stop
2664,Pavement at back door
2664,Schedule display
2664,Crosswalk near stop
2664,Curb ramp near stop
2664,Pavement at front door
2664,Sidewalk at stop
2664,Telephone near stop
2666,Pavement at back door
2666,Schedule display
2666,Crosswalk near stop
2666,Curb ramp near stop
2666,Pavement at front door
2666,Sidewalk at stop
2667,Pavement at back door
2667,Schedule display
2667,Curb ramp near stop
2667,Pavement at front door
2667,Lighting at stop
2667,Sidewalk at stop
2668,Pavement at back door
2668,Schedule display
2668,Pavement at front door
2668,Lighting at stop
2668,Sidewalk at stop
2669,Pavement at back door
2669,Schedule display
2669,Curb ramp near stop
2669,Pavement at front door
2669,Sidewalk at stop
2670,Pavement at back door
2670,Schedule display
2670,Crosswalk near stop
2670,Curb ramp near stop
2670,Pavement at front door
2670,Sidewalk at stop
2670,Traffic signal
2671,Pavement at back door
2671,Schedule display
2671,Curb ramp near stop
2671,Pavement at front door
2671,Lighting at stop
2671,Sidewalk at stop
2672,Pavement at back door
2672,Crosswalk near stop
2672,Curb ramp near stop
2672,Pavement at front door
2672,Lighting at stop
2672,Protection from the weather
2672,Sidewalk at stop
2672,Telephone near stop
2672,Traffic signal
2674,Pavement at back door
2674,Schedule display
2674,Pavement at front door
2674,Sidewalk at stop
2675,Schedule display
2675,Lighting at stop
2679,Pavement at back door
2679,Schedule display
2679,Bench near stop
2679,Curb ramp near stop
2679,Pavement at front door
2679,Sidewalk at stop
2681,Schedule display
2682,Pavement at back door
2682,Schedule display
2682,Curb ramp near stop
2682,Pavement at front door
2682,Sidewalk at stop
2683,Schedule display
2683,Pavement at front door
2684,Pavement at back door
2684,Schedule display
2684,Pavement at front door
2685,Pavement at back door
2685,Schedule display
2685,Pavement at front door
2685,Lighting at stop
2685,Sidewalk at stop
2686,Pavement at back door
2686,Schedule display
2686,Crosswalk near stop
2686,Curb ramp near stop
2686,Pavement at front door
2686,Lighting at stop
2686,Sidewalk at stop
2687,Schedule display
2687,Lighting at stop
2690,TransitTracker sign
2690,Pavement at back door
2690,Schedule display
2690,Bench near stop
2690,Pavement at front door
2690,Lighting at stop
2690,Lighting at stop
2690,Shelter
2690,Sidewalk at stop
2690,Garbage Can
2691,Pavement at back door
2691,Schedule display
2691,Bench near stop
2691,Crosswalk near stop
2691,Curb ramp near stop
2691,Pavement at front door
2691,Sidewalk at stop
2691,Telephone near stop
2691,Traffic signal
2692,Pavement at back door
2692,Schedule display
2692,Pavement at front door
2692,Lighting at stop
2692,Sidewalk at stop
2695,Pavement at back door
2695,Schedule display
2695,Pavement at front door
2695,Lighting at stop
2695,Sidewalk at stop
2695,Garbage Can
2696,Pavement at back door
2696,Schedule display
2696,Crosswalk near stop
2696,Pavement at front door
2696,Sidewalk at stop
2696,Telephone near stop
2696,Traffic signal
2697,TransitTracker sign
2697,Pavement at back door
2697,Schedule display
2697,Bench near stop
2697,Bench near stop
2697,Crosswalk near stop
2697,Pavement at front door
2697,Lighting at stop
2697,Shelter
2697,Sidewalk at stop
2697,Telephone near stop
2697,Traffic signal
2699,Pavement at back door
2699,Schedule display
2699,Pavement at front door
2699,Lighting at stop
2699,Sidewalk at stop
2700,Schedule display
2700,Lighting at stop
2701,Schedule display
2701,Lighting at stop
2703,Pavement at back door
2703,Schedule display
2703,Bench near stop
2703,Crosswalk near stop
2703,Curb ramp near stop
2703,Pavement at front door
2703,Sidewalk at stop
2703,Garbage Can
2703,Telephone near stop
2703,Traffic signal
2705,Schedule display
2705,Bench near stop
2705,Pavement at front door
2705,Lighting at stop
2705,Sidewalk at stop
2706,Schedule display
2707,Pavement at back door
2707,Schedule display
2707,Pavement at front door
2707,Lighting at stop
2707,Sidewalk at stop
2708,Pavement at back door
2708,Schedule display
2708,Pavement at front door
2708,Lighting at stop
2708,Sidewalk at stop
2712,Schedule display
2712,Crosswalk near stop
2712,Curb ramp near stop
2712,Pavement at front door
2712,Sidewalk at stop
2712,Telephone near stop
2712,Traffic signal
2713,Pavement at back door
2713,Schedule display
2713,Bench near stop
2713,Crosswalk near stop
2713,Curb ramp near stop
2713,Pavement at front door
2713,Sidewalk at stop
2713,Telephone near stop
2713,Traffic signal
2714,Pavement at back door
2714,Schedule display
2714,Bench near stop
2714,Crosswalk near stop
2714,Curb ramp near stop
2714,Pavement at front door
2714,Sidewalk at stop
2714,Telephone near stop
2714,Traffic signal
2715,Pavement at back door
2715,Schedule display
2715,Crosswalk near stop
2715,Curb ramp near stop
2715,Pavement at front door
2715,Sidewalk at stop
2715,Garbage Can
2715,Telephone near stop
2715,Traffic signal
2718,Pavement at back door
2718,Schedule display
2718,Bench near stop
2718,Bench near stop
2718,Crosswalk near stop
2718,Pavement at front door
2718,Shelter
2718,Sidewalk at stop
2718,Garbage Can
2718,Telephone near stop
2718,Traffic signal
2719,Pavement at back door
2719,Schedule display
2719,Schedule display
2719,Bench near stop
2719,Crosswalk near stop
2719,Curb ramp near stop
2719,Pavement at front door
2719,Shelter
2719,Sidewalk at stop
2719,Telephone near stop
2719,Traffic signal
2720,Schedule display
2720,Curb ramp near stop
2720,Lighting at stop
2720,Sidewalk at stop
2721,Schedule display
2721,Curb ramp near stop
2721,Lighting at stop
2721,Sidewalk at stop
2722,Schedule display
2722,Curb ramp near stop
2722,Pavement at front door
2722,Sidewalk at stop
2723,Pavement at back door
2723,Schedule display
